"blog_text","header","url","user","date","popularity","like_fave","share_rtwt","id","like_fav_group","shr_rtwt_group","source","polarity","polarity_confidence","subjectivity","subjectivity_confidence"
"we are very excited to announce that d d dumbo is performing on the monday of #uaoweek  see his latest track here","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/437158846591545344","@AdelUniUnion","1:36 AM - 22 Feb 2014","[]",NA,NA,689,"None","None","twitter","positive",0.870536212942315,"subjective",1
"we have    free #uaoweek #tshirts for union members   the aess stall  plus t shirt customisation is free for members  pic twitter com y n xofjal","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/569628244355342336","@AdelUniUnion","2:42 PM - 22 Feb 2015","[]",NA,NA,411,"None","None","twitter","neutral",0.991622560485871,"subjective",1
"we have a winner  congrats to the spares our tuesday night harry potter champs  ready for the repeat tomorrow  #harrypotterquiz #auulove","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/641244747848269824","@AdelUniUnion","6:40 AM - 8 Sep 2015","[u'Retweet:1', u'Retweeted:1']",NA,1,73,"None","Low","twitter","positive",0.908360777322987,"subjective",1
"we have more prizes  including tix to #stjeromeslanewayfestival in adelaide  for a chance to win  head to","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/407716462803963904","@AdelUniUnion","7:42 PM - 2 Dec 2013","[]",NA,NA,703,"None","None","twitter","neutral",0.880068938849251,"subjective",1
"we have surplus xl    xl hoodies  correction      off  further     off for members  #sheldon pic twitter com jt fsyp jc","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/511736627291381760","@AdelUniUnion","9:41 PM - 15 Sep 2014","[]",NA,NA,511,"None","None","twitter","neutral",0.992292799004132,"subjective",1
"we know you guys are going to kick exam butt  we are just hanging here so hit us up if we can help #exams pic twitter com fbkr g qpi","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/663494743603572736","@AdelUniUnion","3:14 PM - 8 Nov 2015","[u'Retweet:1', u'Retweeted:1', u'Like:2', u'Liked:2']",2,1,42,"Low","Low","twitter","neutral",0.997039349480829,"subjective",1
"we will be announcing stalls  clubs  food vendors and bands all week over on our #autumnfest event page   tune in","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/595500696117481472","@AdelUniUnion","1:10 AM - 5 May 2015","[]",NA,NA,180,"None","None","twitter","neutral",0.848697539521594,"subjective",1
"we will be tweeting from #atthecloisters tonight  if you are too use the hashtag  wed love to hear from ya","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/627007543458467840","@AdelUniUnion","11:47 PM - 30 Jul 2015","[]",NA,NA,107,"None","None","twitter","positive",0.733836123761126,"subjective",1
"wednesday we have europe in the cloisters from      am   pm where you can try our scrumptious european tasting platters  #worldweek","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/378049269238091776","@AdelUniUnion","11:55 PM - 11 Sep 2013","[]",NA,NA,747,"None","None","twitter","neutral",0.76556592244004,"subjective",1
"welcome back","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/572259226577440768","@AdelUniUnion","8:56 PM - 1 Mar 2015","[]",NA,NA,371,"None","None","twitter","neutral",0.717496906474684,"subjective",0.990014741783494
"welcome our new board members  src and student media teams who take office today  all the best for","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/539296293307174912","@AdelUniUnion","9:53 PM - 30 Nov 2014","[]",NA,NA,451,"None","None","twitter","positive",0.778997377750417,"subjective",1
"welcome to semester     the union have plenty in store   including reunion  band comp  telstra road to discovery   more  details to come","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/361666549469282304","@AdelUniUnion","6:56 PM - 28 Jul 2013","[]",NA,NA,801,"None","None","twitter","neutral",0.784578964660748,"objective",0.999999999903696
"well give you a #clue   thelmaplum  on the barr smith lawns  with the acoustic set  one hour from now  dont miss it  #uaoweek","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/570108414384164864","@AdelUniUnion","10:30 PM - 23 Feb 2015","[u'Retweet:1', u'Retweeted:1']",NA,1,397,"None","Low","twitter","negative",0.856289677423225,"subjective",1
"were you at our aussie quiz night  pictures are up on facebook now   pic twitter com zcpqw voek","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/568594606591320064","@AdelUniUnion","6:14 PM - 19 Feb 2015","[u'Retweet:1', u'Retweeted:1', u'Like:1', u'Liked:1']",1,1,417,"Low","Low","twitter","neutral",0.993124204189986,"subjective",1
"what a guy   nonstoptom rhapsodises about joining the union  hope you all enjoyed the mega comedy jam    #uaoweek pic twitter com rsumq  wvo","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/570869848575586304","@AdelUniUnion","12:55 AM - 26 Feb 2015","[u'Retweet:1', u'Retweeted:1']",NA,1,376,"None","Low","twitter","neutral",0.592993955276564,"subjective",1
"what do you think of foresty stage  rad pilot djs will be spinning it a little longer then    #atthecloisters pic twitter com dvie d w h","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/627047254059134976","@AdelUniUnion","2:24 AM - 31 Jul 2015","[u'Retweet:1', u'Retweeted:1']",NA,1,102,"None","Low","twitter","neutral",0.996486871916667,"subjective",1
"whatever your political affiliation we can all get excited about ponies #pmvisit photo  matthew james   onditmagazine pic twitter com vyrxqd qds","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/502359950966784000","@AdelUniUnion","12:42 AM - 21 Aug 2014","[u'Retweet:1', u'Retweeted:1', u'Like:1', u'Liked:1']",1,1,545,"Low","Low","twitter","neutral",0.948175103342644,"subjective",1
"whats shake n cake  why its our waite campus event with milkshakes and cupcakes        am tomorrow  mcleod lawns pic twitter com et g mvppw","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/519303788767629312","@AdelUniUnion","6:50 PM - 6 Oct 2014","[u'Retweet:4', u'Retweeted:4']",NA,4,500,"None","Medium","twitter","neutral",0.991510036344005,"objective",0.999999999999997
"whats your favourite union benefit discount  #auulove pic twitter com ulatjpyycv","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/606368230437847040","@AdelUniUnion","12:53 AM - 4 Jun 2015","[]",NA,NA,138,"None","None","twitter","neutral",0.981602267586483,"objective",0.999940183381121
"whats your favourite union card discount  tell us   hashtag #auulove for the chance to win   pic twitter com    znuqaoe","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/601325075426480128","@AdelUniUnion","2:54 AM - 21 May 2015","[u'Retweet:2', u'Retweeted:2']",NA,2,157,"None","Low","twitter","neutral",0.998657944580641,"subjective",1
"wheres walter young garden  its where the free members bbq is at  thats where   from       today  now with salads  pic twitter com fujdiwxygi","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/595752080800886784","@AdelUniUnion","5:48 PM - 5 May 2015","[u'Retweet:2', u'Retweeted:2']",NA,2,179,"None","Low","twitter","neutral",0.993485944919593,"objective",0.999999999999944
"whether u need a time out or another form of procrastination  join us for stress less day   barr smith lawns from    pic twitter com ilwrr pmfg","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/659149922491478016","@AdelUniUnion","4:29 PM - 27 Oct 2015","[u'Retweet:2', u'Retweeted:2', u'Like:2', u'Liked:2']",2,2,59,"Low","Low","twitter","neutral",0.987594900082375,"subjective",1
"while you were sleeping  in the hub  #adelunimovies","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/575926743065743360","@AdelUniUnion","12:50 AM - 12 Mar 2015","[]",NA,NA,300,"None","None","twitter","neutral",0.503064816366269,"subjective",1
"who heard uni adelaide #casms own denni proctor getting some airplay on  triplejmornings  beautiful stuff  #savecasm","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/618254392609804288","@AdelUniUnion","8:05 PM - 6 Jul 2015","[]",NA,NA,120,"None","None","twitter","positive",0.450298487852115,"objective",0.999981843173397
"who is this mysterious union employee  #atthecloisters #whoisleafwomen pic twitter com   mcv stan","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/627044737623535616","@AdelUniUnion","2:14 AM - 31 Jul 2015","[]",NA,NA,103,"None","None","twitter","neutral",0.993447366480057,"objective",0.999999999999756
"who likes free tea  t  are on campus today     pm middle of barr smith stairwell giving out free tea  pic twitter com mw  y  cfa","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/641430010608287744","@AdelUniUnion","6:56 PM - 8 Sep 2015","[u'Retweet:3', u'Retweeted:3']",NA,3,72,"None","Medium","twitter","neutral",0.996244428885421,"objective",1
"who would you like to interview   what would be your first question  tell us to win  #freetix  pic twitter com   umpohthz","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/560247345082662912","@AdelUniUnion","5:25 PM - 27 Jan 2015","[]",NA,NA,432,"None","None","twitter","neutral",0.996933723530318,"subjective",1
"wicked two hour set from  oisima #atthecloisters pic twitter com uokjcbhhq","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/495160564486660097","@AdelUniUnion","3:54 AM - 1 Aug 2014","[u'Retweet:1', u'Retweeted:1']",NA,1,576,"None","Low","twitter","neutral",0.98374621546982,"objective",0.993340475867465
"wolf   hub #adelunibands","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/583522013697835011","@AdelUniUnion","11:51 PM - 1 Apr 2015","[]",NA,NA,249,"None","None","twitter","neutral",0.775732176211128,"objective",0.999757941150771
"world week kicks off on monday with the americas   walter young gardens           play foosball  enjoy candy and groove to latin dj beats","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/378046580500467713","@AdelUniUnion","11:45 PM - 11 Sep 2013","[]",NA,NA,749,"None","None","twitter","positive",0.942574430080302,"objective",0.999999890608212
"world week tuesday celebrates africa at pfitzner court from      am    pm  enjoy the rhythmic sounds of afrobeats and drummers","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/378046734687297536","@AdelUniUnion","11:45 PM - 11 Sep 2013","[]",NA,NA,748,"None","None","twitter","positive",0.658177648810705,"objective",0.999999996576495
"worried about fee deregulation  head to the srcs education forum  tomorrow   pm in lg     napier building  this q a is open to all students","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/521908517372837888","@AdelUniUnion","11:21 PM - 13 Oct 2014","[]",NA,NA,491,"None","None","twitter","neutral",0.912090001935921,"objective",0.999099524872727
"worried about the weather  fear not  #atthecloisters has plenty of cover  hot food   toasty outdoor heaters  pic twitter com nbvwitiiuq","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/495026627416313856","@AdelUniUnion","7:01 PM - 31 Jul 2014","[u'Retweet:5', u'Retweeted:5', u'Like:1', u'Liked:1']",1,5,586,"Low","Medium","twitter","neutral",0.980398994675399,"objective",0.99934332499464
"wow guys  youre a hungry thirsty bunch  hurry down to the hub soon as we are towards the end of our stash","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/664999324963573760","@AdelUniUnion","6:52 PM - 12 Nov 2015","[u'Retweet:2', u'Retweeted:2']",NA,2,31,"None","Low","twitter","negative",0.393369634700167,"subjective",1
"wow he put that buffalo to sleep  a trick repeated in croc dundee   when he put audiences to sleep  zing  #crocodiledundee#auuaussiefilmfest","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/573750493714911232","@AdelUniUnion","11:42 PM - 5 Mar 2015","[]",NA,NA,358,"None","None","twitter","negative",0.957148251939085,"subjective",1
"wowwee  epic set from  lukemillion  high time he evolved to luke billion or trillion we say  #atthecloisters pic twitter com vswj  ownf","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/627081279511465988","@AdelUniUnion","4:40 AM - 31 Jul 2015","[]",NA,NA,97,"None","None","twitter","neutral",0.989319976582315,"subjective",1
"wrong  the union is     this year  you stupid fad website  pic twitter com cuvcl uohx","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/601599514466656257","@AdelUniUnion","9:04 PM - 21 May 2015","[]",NA,NA,156,"None","None","twitter","negative",0.772663928965025,"subjective",1
"xxx    state of the union house #adelunimovies","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/575916421470797825","@AdelUniUnion","12:09 AM - 12 Mar 2015","[]",NA,NA,325,"None","None","twitter","neutral",0.857691855241884,"objective",0.99135171883678
"yeah that pimp did just drop the f bomb  probably okay to assault him too  #crocodiledundee #auuaussiefilmfest","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/573762390161891328","@AdelUniUnion","12:29 AM - 6 Mar 2015","[]",NA,NA,341,"None","None","twitter","negative",0.825056122937554,"subjective",1
"years young  happy birthday  onditmagazine  rare books and special collections  uofa has the scoop   the pics","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/588182364393603072","@AdelUniUnion","8:29 PM - 14 Apr 2015","[u'Retweet:2', u'Retweeted:2']",NA,2,188,"None","Low","twitter","positive",0.979863161038207,"objective",0.999994106998043
"yes  #stresslessday is definitely working  barr smith lawns until    thanks to  adelaidesrc   bo pic twitter com j epgwrzez","twitter_hashtag_AdelUniUnion","https://twitter.com/UniofAdelaide/status/527283293394186241","@UniofAdelaide","7:18 PM - 28 Oct 2014","[u'Retweet:5', u'Retweeted:5', u'Like:5', u'Liked:5']",5,5,471,"Medium","Medium","twitter","positive",0.574173260230777,"objective",0.999999999999976
"yo  share your pics from todays event   #stresslessday","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/605920597843910657","@AdelUniUnion","7:15 PM - 2 Jun 2015","[]",NA,NA,142,"None","None","twitter","neutral",0.807064556040535,"objective",0.999917219373268
"youre a goodman  crescent   charlie brown #adelunimovies","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/575917949296345089","@AdelUniUnion","12:15 AM - 12 Mar 2015","[]",NA,NA,317,"None","None","twitter","neutral",0.753788809364268,"objective",0.521809978638699
"youre invited to our vintage picnic feat  vinyl tunes  food  games  classic cars  tomorrow  #uaoweek pic twitter com u i  aqu b","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/570827915144794112","@AdelUniUnion","10:09 PM - 25 Feb 2015","[u'Retweet:2', u'Retweeted:2', u'Like:3', u'Liked:3']",3,2,377,"Medium","Low","twitter","neutral",0.977412207014826,"subjective",0.974393072550699
